,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
0,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
1,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
2,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
3,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
4,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
5,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
6,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
7,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
8,95558,,English,,64.625,8.0,8,tv,False
9,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
10,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
11,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
13,158876,,Chinese,,58.304,8.4,9,tv,False
14,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
15,117465,,Japanese,,62.392,10.0,4,tv,False
16,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
17,208891,,Japanese,,59.825,8.667,3,tv,False
18,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
19,82856,,English,,1108.646,8.488,8697,tv,False
20,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
21,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
22,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
23,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
24,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
25,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
26,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
27,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
28,95558,,English,,64.625,8.0,8,tv,False
29,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
30,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
31,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
32,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
33,158876,,Chinese,,58.304,8.4,9,tv,False
34,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
35,117465,,Japanese,,62.392,10.0,4,tv,False
36,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
37,208891,,Japanese,,59.825,8.667,3,tv,False
38,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
39,82856,,English,,1108.646,8.488,8697,tv,False
40,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
41,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
42,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
43,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
44,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
45,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
46,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
47,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
48,95558,,English,,64.625,8.0,8,tv,False
49,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
50,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
51,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
52,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
53,158876,,Chinese,,58.304,8.4,9,tv,False
54,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
55,117465,,Japanese,,62.392,10.0,4,tv,False
56,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
57,208891,,Japanese,,59.825,8.667,3,tv,False
58,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
59,82856,,English,,1108.646,8.488,8697,tv,False
60,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
61,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
62,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
63,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
64,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
65,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
66,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
67,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
68,95558,,English,,64.625,8.0,8,tv,False
69,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
70,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
71,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
72,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
73,158876,,Chinese,,58.304,8.4,9,tv,False
74,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
75,117465,,Japanese,,62.392,10.0,4,tv,False
76,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
77,208891,,Japanese,,59.825,8.667,3,tv,False
78,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
79,82856,,English,,1108.646,8.488,8697,tv,False
80,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
81,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
82,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
83,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
84,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
85,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
86,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
87,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
88,95558,,English,,64.625,8.0,8,tv,False
89,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
90,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
91,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
92,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
93,158876,,Chinese,,58.304,8.4,9,tv,False
94,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
95,117465,,Japanese,,62.392,10.0,4,tv,False
96,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
97,208891,,Japanese,,59.825,8.667,3,tv,False
98,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
99,82856,,English,,1108.646,8.488,8697,tv,False
100,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
101,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
102,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
103,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
104,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
105,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
106,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
107,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
108,95558,,English,,64.625,8.0,8,tv,False
109,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
110,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
111,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
112,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
113,158876,,Chinese,,58.304,8.4,9,tv,False
114,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
115,117465,,Japanese,,62.392,10.0,4,tv,False
116,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
117,208891,,Japanese,,59.825,8.667,3,tv,False
118,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
119,82856,,English,,1108.646,8.488,8697,tv,False
120,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
121,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
122,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
123,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
124,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
125,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
126,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
127,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
128,95558,,English,,64.625,8.0,8,tv,False
129,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
130,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
131,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
132,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
133,158876,,Chinese,,58.304,8.4,9,tv,False
134,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
135,117465,,Japanese,,62.392,10.0,4,tv,False
136,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
137,208891,,Japanese,,59.825,8.667,3,tv,False
138,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
139,82856,,English,,1108.646,8.488,8697,tv,False
140,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
141,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
142,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
143,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
144,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
145,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
146,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
147,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
148,95558,,English,,64.625,8.0,8,tv,False
149,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
150,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
151,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
152,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
153,158876,,Chinese,,58.304,8.4,9,tv,False
154,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
155,117465,,Japanese,,62.392,10.0,4,tv,False
156,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
157,208891,,Japanese,,59.825,8.667,3,tv,False
158,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
159,82856,,English,,1108.646,8.488,8697,tv,False
160,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
161,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
162,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
163,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
164,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
165,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
166,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
167,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
168,95558,,English,,64.625,8.0,8,tv,False
169,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
170,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
171,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
172,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
173,158876,,Chinese,,58.304,8.4,9,tv,False
174,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
175,117465,,Japanese,,62.392,10.0,4,tv,False
176,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
177,208891,,Japanese,,59.825,8.667,3,tv,False
178,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
179,82856,,English,,1108.646,8.488,8697,tv,False
180,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
181,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
182,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
183,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
184,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
185,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
186,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
187,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
188,95558,,English,,64.625,8.0,8,tv,False
189,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
190,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
191,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
192,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
193,158876,,Chinese,,58.304,8.4,9,tv,False
194,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
195,117465,,Japanese,,62.392,10.0,4,tv,False
196,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
197,208891,,Japanese,,59.825,8.667,3,tv,False
198,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
199,82856,,English,,1108.646,8.488,8697,tv,False
200,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
201,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
202,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
203,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
204,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
205,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
206,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
207,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
208,95558,,English,,64.625,8.0,8,tv,False
209,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
210,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
211,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
212,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
213,158876,,Chinese,,58.304,8.4,9,tv,False
214,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
215,117465,,Japanese,,62.392,10.0,4,tv,False
216,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
217,208891,,Japanese,,59.825,8.667,3,tv,False
218,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
219,82856,,English,,1108.646,8.488,8697,tv,False
220,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
221,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
222,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
223,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
224,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
225,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
226,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
227,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
228,95558,,English,,64.625,8.0,8,tv,False
229,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
230,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
231,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
232,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
233,158876,,Chinese,,58.304,8.4,9,tv,False
234,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
235,117465,,Japanese,,62.392,10.0,4,tv,False
236,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
237,208891,,Japanese,,59.825,8.667,3,tv,False
238,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
239,82856,,English,,1108.646,8.488,8697,tv,False
240,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
241,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
242,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
243,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
244,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
245,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
246,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
247,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
248,95558,,English,,64.625,8.0,8,tv,False
249,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
250,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
251,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
252,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
253,158876,,Chinese,,58.304,8.4,9,tv,False
254,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
255,117465,,Japanese,,62.392,10.0,4,tv,False
256,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
257,208891,,Japanese,,59.825,8.667,3,tv,False
258,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
259,82856,,English,,1108.646,8.488,8697,tv,False
260,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
261,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
262,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
263,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
264,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
265,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
266,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
267,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
268,95558,,English,,64.625,8.0,8,tv,False
269,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
270,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
271,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
272,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
273,158876,,Chinese,,58.304,8.4,9,tv,False
274,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
275,117465,,Japanese,,62.392,10.0,4,tv,False
276,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
277,208891,,Japanese,,59.825,8.667,3,tv,False
278,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
279,82856,,English,,1108.646,8.488,8697,tv,False
280,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
281,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
282,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
283,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
284,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
285,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
286,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
287,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
288,95558,,English,,64.625,8.0,8,tv,False
289,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
290,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
291,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
292,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
293,158876,,Chinese,,58.304,8.4,9,tv,False
294,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
295,117465,,Japanese,,62.392,10.0,4,tv,False
296,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
297,208891,,Japanese,,59.825,8.667,3,tv,False
298,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
299,82856,,English,,1108.646,8.488,8697,tv,False
300,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
301,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
302,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
303,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
304,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
305,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
306,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
307,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
308,95558,,English,,64.625,8.0,8,tv,False
309,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
310,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
311,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
312,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
313,158876,,Chinese,,58.304,8.4,9,tv,False
314,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
315,117465,,Japanese,,62.392,10.0,4,tv,False
316,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
317,208891,,Japanese,,59.825,8.667,3,tv,False
318,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
319,82856,,English,,1108.646,8.488,8697,tv,False
320,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
321,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
322,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
323,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
324,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
325,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
326,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
327,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
328,95558,,English,,64.625,8.0,8,tv,False
329,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
330,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
331,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
332,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
333,158876,,Chinese,,58.304,8.4,9,tv,False
334,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
335,117465,,Japanese,,62.392,10.0,4,tv,False
336,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
337,208891,,Japanese,,59.825,8.667,3,tv,False
338,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
339,82856,,English,,1108.646,8.488,8697,tv,False
340,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
341,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
342,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
343,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
344,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
345,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
346,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
347,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
348,95558,,English,,64.625,8.0,8,tv,False
349,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
350,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
351,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
352,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
353,158876,,Chinese,,58.304,8.4,9,tv,False
354,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
355,117465,,Japanese,,62.392,10.0,4,tv,False
356,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
357,208891,,Japanese,,59.825,8.667,3,tv,False
358,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
359,82856,,English,,1108.646,8.488,8697,tv,False
360,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
361,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
362,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
363,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
364,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
365,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
366,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
367,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
368,95558,,English,,64.625,8.0,8,tv,False
369,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
370,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
371,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
372,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
373,158876,,Chinese,,58.304,8.4,9,tv,False
374,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
375,117465,,Japanese,,62.392,10.0,4,tv,False
376,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
377,208891,,Japanese,,59.825,8.667,3,tv,False
378,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
379,82856,,English,,1108.646,8.488,8697,tv,False
380,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
381,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
382,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
383,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
384,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
385,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
386,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
387,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
388,95558,,English,,64.625,8.0,8,tv,False
389,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
390,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
391,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
